"Field","Trt","Plot","WScom","WSpop","WAsyn","WCPE","WSAE","Scom","Spop","Asyn","CPE","SAE","Richness","Nitrogen","Nitrogen_log","Group"
"Duolun","F1",1,0.011499546285339,-0.480540399268481,-0.017290697661159,-0.744765035126002,0.0366276476201515,1.80480309709881,1.06853867052446,1.68903863461767,0.745671876530832,2.26512315641534,4,0,0,"Grass"
"Duolun","F1",2,-0.0230875905615948,-0.468528991308203,-0.0613053822924452,-0.687469758036167,0.0212156670468873,2.50097403403283,1.09198781357065,2.29029482101543,1.19525864715664,1.91614997010373,3.6,0,0,"Grass"
"Duolun","F1",3,0.0120026582650379,-0.361219676506209,0.0297517117576226,-0.483204788248233,0.1655968782017,1.73541208098965,0.959955158039463,1.8078053609649,0.967826621968029,1.8679020807351,4.6,0,0,"Grass"
"Duolun","F1",4,0.0440910475505126,-0.406196911276097,-0.0399162855013419,-0.541888777644564,-0.0345479362421134,2.3801926875212,1.21340933867943,1.9615743934455,1.15232950035791,1.70226865912592,3.2,0,0,"Grass"
"Duolun","F1",5,-0.0234771481147016,-0.484329021636167,-0.00991069620137637,-0.59809032974259,0.0679979980877895,1.46475188458835,0.96924495263471,1.51122982957682,0.776597608281349,1.94596250807578,3.9,0,0,"Grass"
"Duolun","F1",6,0.31236689340626,-0.365966404538089,0.360277594117685,0.214134351301485,0.161107175954551,2.03365807107855,0.89554888867494,2.2708509795457,1.26758828529141,1.79147362427986,3.5,0,0,"Grass"
"Duolun","F2",7,0.0636951859598666,-0.356870703151614,0.0859433382503962,-0.364482686378424,0.174120504735126,1.74056568322501,0.950061781056683,1.83205525991068,0.987993045577243,1.85431999558285,4,2,0.477121254719662,"Grass"
"Duolun","F2",8,0.0337042580486985,-0.369109270402003,0.00613063719809768,-0.481438481596185,0.0873795894564489,3.75548252487087,1.06554947846589,3.52445625545026,1.99637556960011,1.76542746220654,3.6,2,0.477121254719662,"Grass"
"Duolun","F2",9,0.0316891270375813,-0.430336300556793,-0.0229091404438807,-0.672953240941724,0.0962310943808159,2.14308064827338,1.13396138965895,1.88990618888526,0.918063597142165,2.05857872457675,3.8,2,0.477121254719662,"Grass"
"Duolun","F2",10,0.0396154596051302,-0.453998483715524,0.0480746654006245,-0.418881040656498,0.0743873156965381,1.40783076810542,0.980710430212431,1.43552135751271,0.793404158689532,1.80931917458532,3.9,2,0.477121254719662,"Grass"
"Duolun","F2",11,0.0521443627785037,-0.351868126432161,-0.00600435837903291,-0.315370914719845,0.0323128575220155,1.61091834891761,1.14326977263169,1.40904481818795,0.993673500621356,1.41801589486573,3.1,2,0.477121254719662,"Grass"
